industry,name,ticker,ISIN,stockkey
15101010,GEA AG,G1A GY,DE0006602006,3421
30202030,Nestle SA Reg,NESN VX,CH0038863350,2783
30101020,Booker Group Plc,BOK LN,GB00B01TND91,40813
40102010,OneSavings Bank,OSB LN,GB00BM7S7K96,352312
50102010,Freenet AG,FNTN GY,DE000A0Z2ZZ5,19341
35102015,Evotec AG,EVT GY,DE0005664809,29384
45103020,Temenos Group AG,TEMN SW,CH0012453913,34905
35101010,Sartorius AG Nvtg Prf,SRT3 GY,DE0007165631,22144
20106020,Konecranes Oyj,KCR1V FH,FI0009005870,18421
40101010,Royal Bank of Scotland Group,RBS LN,GB00B7T77214,3237
20104010,Philips lighting,LIGHT NA,NL0011821392,698247
35101010,Sonova Holding AG,SOON VX,CH0012549785,16408
20103010,YIT Oyj,YTY1V FH,FI0009800643,15117
25504060,Howden Joinery Group PLC,HWDN LN,GB0005576813,8286
25101010,LEONI AG,LEO GY,DE0005408884,3420
40101010,KBC Group NV,KBC BB,BE0003565737,174
15101010,Arkema,AKE FP,FR0010313833,43409
40201040,Axactor AB,AXA NO,SE0005569100,702862
40101010,SEB-Skand Enskilda Banken A,SEBA SS,SE0000148884,2613
20201070,Elior Group,ELIOR FP,FR0011950732,352333
40101010,Jyske Bank AS,JYSK DC,DK0010307958,251
40301040,Euler Hermes Group,ELE FP,FR0004254035,31367
40301030,Storebrand,STB NO,NO0003053605,2346
20103010,Outotec Oyj,OTE1V FH,FI0009014575,44202
60101070,Unibail - Rodamco,UL NA,FR0000124711,342
35101010,Trinity Biotech ADR,TRIB UQ,US8964383066,38313
20106020,Palfinger AG,PAL AV,AT0000758305,30598
25101010,Schaeffler AG Pref,SHA GR,DE000SHA0159,680867
25504010,Superdry PLC,SGP LN,GB00B60BD277,213287
60102020,Wihlborgs Fastigheter AB,WIHL SS,SE0001413600,41649
40101010,Nordea AB,NDA SS,SE0000427361,6171
15101050,Covestro AG,1COV GR,DE0006062144,576102
10102020,Norsk Hydro AS,NHY NO,NO0005052605,2351
20104010,Bekaert NV,BEKB BB,BE0974258874,179
25101010,Rieter Hldgs AG Reg,RIEN SW,CH0003671440,2767
15101020,Akzo Nobel NV,AKZA NA,NL0000009132,2277
40401020,Deutsche Euroshop AG,DEQ GY,DE0007480204,33673
40101010,BNP Paribas,BNP FP,FR0000131104,9109
25101010,GRAMMER AG,GMM GY,DE0005895403,17804
20106020,NKT AS,NKT DC,DK0010287663,272
40101010,Bankia SA,BKIA SM,ES0113307062,278043
15104020,Aurubis AG,NDA GY,DE0006766504,27176
25301010,Ladbrokes Coral Group Plc,LCL LN,GB00B0ZSH635,3084
20107010,Ferguson PLC,WOS LN,JE00BFNWV485,2970
40101010,DNB ASA,DNB NO,NO0010031479,2324
55102010,Gas Natural SDG SA,GAS SM,ES0116870314,2574
40101010,Societe Generale,GLE FP,FR0000130809,424
40101010,Bper Banca,BPE IM,IT0000066123,18548
10102010,Royal Dutch Shell PLC,RDSA LN,GB00B03MLX29,41870
40203010,OM Asset Management Plc,OMAM UN,GB00BQVC8B38,360497
45301020,REC Silicon ASA,REC NO,NO0010112675,43455
40101010,CYBG PLC,CYB AU,AU000000CYB7,687337
40101010,Banco Santander SA,SAN SM,ES0113900J37,2576
25503010,Kering,KER FP,FR0000121485,399
45201020,Ascom Hldg AG Reg (New),ASCN SW,CH0011339204,2773
40101015,Banque Cant Vaudoise Reg,BCVN SW,CH0015251710,2697
30202030,ARYZTA AG,ARYN VX,CH0043238366,56424
40101010,Barclays,BARC LN,GB0031348658,2950
55101010,Fortum Oyj,FUM1V FH,FI0009007132,26778
20104020,Alstom,ALO FP,FR0010220475,31843
15105020,BillerudKorsnas AB,BILL SS,SE0000862997,36239
40101010,Swedbank AB,SWEDA SS,SE0000242455,6757
60102020,Inmobiliaria Colonial SA,COL SM,ES0139140174,22627
55105010,EDP Renovaveis SA,EDPR PL,ES0127797019,51507
20101010,AerCap Holdings NV,AER UN,NL0000687663,44357
10102020,Tethys Oil AB,TETY SS,SE0009161185,46018
40201040,Coface,COFA FP,FR0010667147,30000
15101050,Clariant AG Reg,CLN VX,CH0012142631,7309
40101010,Erste Group Bank AG,EBS AV,AT0000652011,9801
40101010,Credit Agricole SA,ACA FP,FR0000045072,36309
40203030,Credit Suisse Group AG,CSGN VX,CH0012138530,2770
40101010,Bankinter SA,BKT SM,ES0113679I37,2526
40203030,Close Brothers Group,CBG LN,GB0007668071,7274
20106020,Metso Oyj,MEO1V FH,FI0009007835,8355
20101010,Zodiac Aerospace,ZC FP,FR0000125684,517
40101010,Banco de Sabadell SA,SAB SM,ES0113860A34,34686
15105020,UPM-Kymmene Oyj,UPM1V FH,FI0009005987,5286
40101010,Aareal Bank AG,ARL GY,DE0005408116,7308
55101010,Orsted,DENERG DC,DK0060094928,698217
30202030,Corbion NV,CRBN NA,NL0010583399,2256
40101010,Intesa SanPaolo,ISP IM,IT0000072618,684
20305020,Ferrovial SA,FER SM,ES0118900010,41229
40101010,ABN AMRO Group NV,ABN NA,NL0011540547,681127
10102010,Statoil ASA,STL NO,NO0010096985,34904
55102010,Snam SpA,SRG IM,IT0003153415,36288
45103020,CompuGroup Medical SE,COP GY,DE0005437305,22104
40101010,Standard Chartered,STAN LN,GB0004082847,3225
40201040,Deutsche Boerse AG,DB1 GY,DE0005810055,33890
40101010,Banco Bilbao Vizcaya Argentaria SA,BBVA SM,ES0113211835,2583
15101050,Givaudan AG,GIVN VX,CH0010645932,31694
40203010,EFG International,EFGN SW,CH0022268228,43812
40101010,Sydbank AS,SYDB DC,DK0010311471,223
40101010,UBI Banca,UBI IM,IT0003487029,667
40203030,UBS Group AG,UBSG VX,CH0244767585,2699
40203030,Deutsche Bank AG,DBK GY,DE0005140008,3400
15101030,Earth Chemical,4985 JT,JP3100190002,42911
25302020,IBJ Inc,#N/A,JP3104960004,576737
25401010,Asatsu-DK Inc,9747 JT,JP3109800007,1058
25501010,YONDOSHI HOLDINGS INC,8008 JT,JP3119950008,8146
40203010,Ichigo Inc,2337 JT,JP3120010008,37810
30101030,Albis Co,#N/A,JP3126300007,21070
45101010,Enigmo Inc,3665 JT,JP3164590006,306844
15104050,Osaka Steel Co Ltd,5449 JT,JP3184600009,16492
20304010,Odakyu Electric Railway Co,9007 JT,JP3196000008,2139
20304010,Keisei Electric Railway Co,9009 JT,JP3278600006,2093
45201020,Hitachi Kokusai Electric Inc,6756 JT,JP3294600006,1674
15104020,Osaka Titanium Technologies Co Ltd,5726 JT,JP3407200009,36987
45203020,Dai-Ichi Seiko Co Ltd,6640 JT,JP3476210004,44170
45203010,Daishinku Corp,6962 JT,JP3484400001,1982
25101010,Sumitomo Riko Company Ltd,5191 JT,JP3564200008,2064
20103010,Tokyo Denki Komusho Co,1945 JT,JP3585400009,1797
20106020,Nikkiso Co,6376 JT,JP3668000007,869
15102010,Nippon Concrete,5269 JT,JP3708400001,1446
20304010,Hankyu Hanshin Holdings,9042 JT,JP3774200004,1313
40201040,Fuyo General Lease,8424 JT,JP3826270005,41350
20201060,Mitsubishi Pencil Co,#N/A,JP3895600009,1529
25101020,Semperit AG Hldgs,SEM AV,AT0000785555,10
20102010,Wienerberger AG,WIE AV,AT0000831706,24
10102030,Exmar NV,EXM BB,BE0003808251,38674
35201010,Ablynx NV,#N/A,BE0003877942,48559
40301050,Lancashire Holdings Ltd,LRE LN,BMG5361W1047,43017
15101050,Lonza AG,LONN VX,CH0013841017,29172
45201020,Drillisch AG,DRI GY,DE0005545503,27141
45102010,GFT Technologies SE,GFT GY,DE0005800601,28815
20103010,Bilfinger SE,GBF GY,DE0005909006,3426
20105010,INDUS AG,INH GY,DE0006200108,15248
25201050,Leifheit AG,LEI GR,DE0006464506,3339
15101040,Linde AG,LIN GY,DE0006483001,3340
30101040,CECONOMY AG,MEO GY,DE0007257503,16575
20106010,Vossloh AG,VOS GY,DE0007667107,6799
55101010,E.ON SE,EOAN GY,DE000ENAG999,3331
35101010,Stratec Biomedical AG,SBS GY,DE000STRA555,29953
15102010,H+H International AS,HHB DC,DK0015202451,11841
40301050,Alm Brand Skadesforsikring AS,ALMB DC,DK0015250344,261
45202030,Asetek A/S,#N/A,DK0060477263,759385
35101010,Ambu International AS,AMBUB DC,DK0060591204,21416
60101010,Hispania Activos Inmobiliarios SOCIMI SA,HIS SM,ES0105019006,351171
60101040,Axiare Patrimonio SOCIMI SA,#N/A,ES0105026001,353922
50202020,UBI Soft Entertainment,UBI FP,FR0000054470,19139
30202010,Naturex,#N/A,FR0000054694,28249
25201030,Nexity,NXI FP,FR0010112524,41198
35201010,ADOCIA,#N/A,FR0011184241,291175
20304020,Europcar Groupe,EUCAR FP,FR0012789949,571202
20304010,National Express Group,NEX LN,GB0006215205,8289
35201010,Oxford BioMedica Plc,OXB LN,GB0006648157,26337
25504030,Travis Perkins,TPK LN,GB0007739609,2986
20106020,Senior,SNR LN,GB0007958233,3099
50201040,Trinity Mirror,TNI LN,GB0009039941,3130
25504010,SuperGroup PLC,SGP LN,GB00B60BD277,213287
30202030,Greggs,GRG LN,GB00B63QSB39,9584
25504040,JD Sports Fashion Plc,#N/A,GB00BYX91H57,19544
45102020,Worldpay Group Plc,WPG LN,GB00BYYK2V80,576352
25301010,Paddy Power Betfair Plc,PPB ID,IE00BWT6H894,33499
10102030,ERG SpA,ERG IM,IT0001157020,27494
45201020,Ei Towers,EIT IM,IT0003043418,42214
20202010,Openjobmetis SpA,#N/A,IT0003683528,759383
50101010,Retelit SpA,#N/A,IT0004370463,32357
50201020,Rai Way Spa,#N/A,IT0005054967,452942
15101010,Kendrion NV,KENDR NA,NL0000852531,11412
20305030,Vopak NV,VPK NA,NL0009432491,2310
15101050,IMCD B.V.,IMCD NA,NL0010801007,356372
10101020,Aker ASA A,AKER NO,NO0010234552,41058
35201010,Targovax ASA,#N/A,NO0010689326,759389
25504010,KappAhl AB,KAHL SS,SE0001630880,43161
25301020,Rezidor Hotel Group Ab,REZT SS,SE0001857533,44968
35201010,Advanced Accelerator Applications SA ADR,#N/A,US00790T1007,680842
35201010,Forward Pharma ADR,#N/A,US34986J1051,360602
20106020,Luxfer Holdings PLC,LXFR UN,US5506781062,307728
60101040,Japan Real Estate Invest Corp JREIT,8952 JT,JP3027680002,36025
40202010,Acom Co,8572 JT,JP3108600002,12996
25401010,Adways,2489 JT,JP3121970002,43601
40202010,J-Trust Co Ltd,8508 JT,JP3142350002,31419
30101030,"Uoriki Co., Ltd",7596 JT,JP3155800000,31093
20107010,SRG Takamiya Co Ltd,2445 JT,JP3161560002,1016873
30202030,Kakiyasu Honten Co Ltd,2294 JT,JP3206500005,31033
40202010,Credit Saison Co,8253 JT,JP3271400008,1174
20201050,Daiseki Eco. Solution,1712 JT,JP3485700003,41336
25301020,Imperial Hotel Ltd,9708 JT,JP3542800002,1236
40203020,Tokai Tokyo Financial Holdings Inc,8616 JT,JP3577600004,1865
20201010,Nissha Printing Co,7915 JT,JP3713200008,1344
20106010,Mitsubishi Nichiyu Forklift Co Ltd,7105 JT,JP3753800006,1181
45202030,HITACHI MAXELL LTD,6810 JT,JP3791800000,1004725
35101010,Fukuda Denshi Co,6960 JT,JP3806000000,18605
25301040,Fujio Food System Co. Ltd,2752 JT,JP3807770007,570507
20106020,Meidensha Corp,6508 JT,JP3919800007,1601
25501010,Yokohama Reito Co,2874 JT,JP3957000007,1208
15101050,Umicore,UMI BB,BE0003884047,217
10101010,Seadrill Ltd,SDRL NO,BMG7945E1057,46209
25504040,Fenix Outdoor International Limited,FOIB SS,CH0242214887,698047
25102010,EDAG Engineering Group AG,ED4 GY,CH0303692047,688402
45103020,Software AG,SOW GY,DE0003304002,28150
20106020,DMG Mori Aktiengesellschaft,GIL GY,DE0005878003,3336
20106020,KUKA AG,KU2 GY,DE0006204407,3430
35102020,Rhoen-Klinikum AG,RHK GY,DE0007042301,7326
25101010,ElringKlinger AG,ZIL2 GY,DE0007856023,13646
25101010,Hella KGaA Hueck & Co,HLE GY,DE000A13SX22,442822
40201040,GRENKE AG,GLJ GY,DE000A161N30,31450
40403010,Patrizia Immobilien AG,P1Z GY,DE000PAT1AG3,43299
30202030,Santa Fe Group,SFG DC,DK0010006329,250
25203010,IC Group A/S,IC DC,DK0010221803,18974
55101010,Dong Energy AS,DENERG DC,DK0060094928,698217
25201050,Fiskars Corp A,FIS1V FH,FI0009000400,6775
30202030,HKScan Oyj,HKSAV FH,FI0009006308,18419
45103010,BasWare Oyj,BAS1V FH,FI0009008403,30237
20201050,Lassila & Tikanoja Ltd,LAT1V FH,FI0009010854,9400
30301010,Suominen Yhtyma Oyj,SUY1V FH,FI0009010862,570252
45203010,Vaisala Oyj A,VAIAS FH,FI0009900682,18424
15105020,Ahlstrom-Munksjo Oyj,AM1 FH,FI4000048418,323591
25502020,Verkkokauppa.com Oyj,VERK FH,FI4000049812,351360
20202020,Asiakastieto Group Oyj,ATG1V FH,FI4000123195,486172
25401010,Havas SA,HAV FP,FR0000121881,460
35203010,Valneva SE,VLA FP,FR0004056851,44625
35101010,BioMerieux,BIM FP,FR0010096479,40735
25401025,SFR Group,SFR FP,FR0011594233,345580
20104010,SOMFY International SA,SO FP,FR0013199916,379
20103010,Amec Foster Wheeler,AMFW LN,GB0000282623,2889
35101010,Consort Medical PLC,CSRT LN,GB0000946276,7238
25401020,Sky Plc,SKY LN,GB0001411924,12256
45203030,Diploma,DPLM LN,GB0001826634,2883
45201020,Spirent Communications Plc,SPT LN,GB0004726096,3168
25401010,4imprint Group PLC,FOUR LN,GB0006640972,279011
45103010,Fidessa Group PLC,FDSA LN,GB0007590234,22043
45203010,TT Electronics,TTG LN,GB0008711763,7284
20106020,Trifast Plc,TRI LN,GB0008883927,19659
45202020,Imagination Tech Group PLC,IMG LN,GB0009303123,12353
45103010,SDL,SDL LN,GB0009376368,29845
60101010,Land Securities Group PLC,LAND LN,GB0031809436,3140
25401040,Bloomsbury Publishing,BMY LN,GB0033147751,26321
45102020,Paysafe Group Plc,PAYS LN,GB0034264548,297301
20201030,Berendsen PLC,BRSN LN,GB00B0F99717,3169
30201010,Marston's,MARS LN,GB00B1JQDM80,3227
30202030,Hilton Food Group,HFG LN,GB00B1V9NW54,44490
40102010,Paragon Group Companies,PAG LN,GB00B2NGPM57,3274
25401020,STV Group Plc,STVG LN,GB00B3CX3644,5455
20102010,Polypipe Group Plc,PLP LN,GB00BKRC5K31,352065
45102010,FDM Group (Holdings) Plc,FDM LN,GB00BLWDVP51,352517
25201030,McCarthy & Stone Plc,MCS LN,GB00BYNVD082,3086
45102020,Equiniti Group Plc,EQN LN,GB00BYWWHR75,576847
55102010,Snam Rete Gas SpA,SRG IM,IT0003153415,36288
20201070,Cape PLC,CIU LN,JE00B5SJJD95,278995
35201010,ProQR Therapeutics BV,PRQR UQ,NL0010872495,359292
30201030,Refresco Group NV,RFRG NA,NL0011214010,486367
25201020,Ekornes ASA,EKO NO,NO0003035305,16161
20106020,Hexagon Composites ASA,HEX NO,NO0003067902,19178
20103010,AF Gruppen ASA,AFG NO,NO0003078107,31188
20303010,Odfjell SE,ODF NO,NO0003399909,2338
20103010,NRC Group,NRC NO,NO0003679102,702852
40403020,Olav Thon Eiendomsselskap AS,OLT NO,NO0005638858,9207
20106010,American Shipping Company ASA,AMSC NO,NO0010272065,42402
35201010,Weifa ASA,WEIFA NO,NO0010308240,43637
40403010,Norwegian Property ASA,NPRO NO,NO0010317811,44203
20202020,Multiconsult ASA,MULTI NO,NO0010734338,485922
55101010,Electricidade de Portugal SA,EDP PL,PTEDP0AM0009,21102
20107010,G & L Beijer AB,BEIJB SS,SE0000112906,19202
20106020,Beijer Alma AB B,BEIAB SS,SE0000190134,19201
40403010,Ljungberggruppen AB B,ATRLJB SS,SE0000191827,13972
35202010,Orexo AB,ORX SS,SE0000736415,42835
20102010,Systemair AB,SYSR SS,SE0002133975,48023
20106010,Concentric AB,COIC SS,SE0003950864,277279
40403020,Platzer Fastigheter AB,PLAZB SS,SE0004977692,345597
45103020,Clavister Holding AB,CLAV SS,SE0005308558,701772
20107010,Addtech AB B,ADDTB SS,SE0005568136,35966
35102010,Lifco AB,LIFCOB SS,SE0006370730,463852
45203030,Lagercrantz Group B,LAGRB SS,SE0007603493,35967
20201060,Itab Shop Concept AB,ITABB SS,SE0008375117,56085
35101010,Sectra AB B Share,SECTB SS,SE0008613970,28303
40203010,Volati AB,VOLO SS,SE0009143662,745731
20104020,XP Power LTD,XPP LN,SG9999003735,32031
15104040,GEM DIAMONDS LTD,GEMD LN,VGG379591065,46180
40101015,St Galler Kantonalbank AG,SGKN SW,CH0011484067,34370
40101010,Commerzbank AG,CBK GY,DE000CBK1001,3371
35201010,Grifols S.A. Cl B,GRF/P SM,ES0171996095,299795
45103010,Micro Focus International,MCRO LN,GB00BQY7BX88,41695
15104020,Kenmare Resources,KMR LN,IE00BDC5DG00,267141
15103020,Mayr-Melnhof Karton AG,MMK AV,AT0000938204,12210
45203010,Barco NV,#N/A,BE0003790079,5254
35201010,Actelion Ltd,ATLN VX,CH0010532478,30928
15101030,Syngenta AG,SYNN VX,CH0011037469,33107
45103020,Software AG Reg,SOW GY,DE0003304002,28150
25401030,CTS Eventim AG & Co KGaA,EVD GY,DE0005470306,30082
35102015,Evotec Biosystems AG,EVT GY,DE0005664809,29384
15101010,GEA Group AG,G1A GY,DE0006602006,3421
30101040,METRO AG,MEO GY,DE0007257503,16575
50201010,Stroeer Media AG,SAX GY,DE0007493991,226542
40301050,Hannover Ruckversicherungs AG Reg,HNR1 GY,DE0008402215,12383
20106020,SLM Solutions Group AG,AM3D GY,DE000A111338,352120
20104020,Gamesa Corp Tecnologica SA,GAM SM,ES0143416115,33054
40401020,Sponda Oyj,SDA1V FH,FI0009006829,25648
55102010,Rubis,RUI FP,FR0000121253,12945
45102010,Cap Gemini SA,CAP FP,FR0000125338,438
25504020,Groupe Fnac,FNAC FP,FR0011476928,324571
40203010,Aberdeen Asset Mgmt,ADN LN,GB0000031285,9777
20201030,Atkins WS,ATK LN,GB0000608009,17482
20103010,Carillion PLC,CLLN LN,GB0007365546,28741
45301020,Dialog Semiconductor,DLG GY,GB0059822006,29423
25301040,Compass Group,CPG LN,GB00BLNN3L44,33853
40301020,Standard Life,SL/ LN,GB00BVFD7Q58,43634
35101010,Innocoll Holdings plc,INNL UQ,IE00BYZZ0V87,354122
20107010,Wolseley,WOS LN,JE00BFNWV485,2970
35203010,Patheon NV,PTHN UN,NL0011970280,700997
40301030,Storebrand AS A,STB NO,NO0003053605,2346
15105020,Norske Skogindustrier ASA,NSG NO,NO0004135633,2319
20201050,Tomra Systems AS,TOM NO,NO0005668905,11827
10101020,Petroleum Geo Svs,PGS NO,NO0010199151,40283
20107010,B&B Tools Aktiebolag,BBTOB SS,SE0000101362,9329
15105020,SCA-Svenska Cellulosa B,SCAB SS,SE0000112724,2615
40101010,Banco Popular Espanol SA,POP SM,ES0113790226,2582
40101010,Bankia SA,BKIA SM,ES0113307021,278043
45102010,Ines Corp,9742 JT,JP3105000008,967
30101020,Itochu Shokuhin Co Ltd,2692 JT,JP3143700007,34103
30101030,Inageya Co Ltd,8182 JT,JP3145200006,914
20106020,Oiles Corp,6282 JT,JP3174200000,13028
25101010,Calsonic Kansei Corp,7248 JT,JP3220400000,1335
25101010,G-Tekt Corp,5970 JT,JP3236750000,300220
25301020,KNT-CT Holdings Co Ltd,9726 JT,JP3260400001,1758
25203010,Sanyo Shokai,8011 JT,JP3339400008,1111
25501010,Jin Co Ltd,3046 JT,JP3386110005,43722
40401020,Sumitomo Real Estate Sales Co,8870 JT,JP3409200007,26975
20105010,Seibu holding Inc,9024 JT,JP3417200007,352238
20301010,Senko Co,9069 JT,JP3423800006,2100
15104020,Pacific Metals Co,5541 JT,JP3448000004,1265
20106020,Taiho Kogyo Co Ltd,6470 JT,JP3449080005,28001
25101010,TPR CO LTD,6463 JT,JP3542400001,8031
15104020,Toho Zinc Co,5707 JT,JP3599000001,1051
15104050,Toyo Kohan Co,5453 JT,JP3610200002,994
15103010,Toyo Seikan Group Holdings Ltd,5901 JT,JP3613400005,1911
45203030,Toyo Corp,8151 JT,JP3616600007,995
15101050,Nippon Kayaku Co,4272 JT,JP3694400007,1443
50203010,Next Co Ltd,2120 JT,JP3758140002,44162
20106020,Hitachi Zosen Corp,7004 JT,JP3789000001,1884
45203010,Ferrotec Corp,6890 JT,JP3802720007,24252
25102010,Fuji Heavy Industries,7270 JT,JP3814800003,1988
25202010,Mizuno Corp,8022 JT,JP3905200006,1331
25401020,Usen Corp,4842 JT,JP3946700006,34558
45203010,Comet Holding AG,COTN SW,CH0003825756,44970
35102010,GALENICA AG-REG,VIFN VX,CH0015536466,9415
40402010,Hamborner REIT AG,HAB GY,DE0006013006,3429
20105010,INDUS Holding AG,INH GY,DE0006200108,15248
35202010,Stada Arzneimittel AG,SAZ GY,DE0007251803,27208
35102010,Celesio AG,CLS1 GY,DE000CLS1001,3322
45101010,Xing AG,O1BC GY,DE000XNG8888,44337
20106020,NKT Hldgs AS,NKT DC,DK0010287663,272
35202010,Laboratorios Farmaceuticos Rovi SA,ROVI SM,ES0157261019,49085
20102010,Uponor Oyj,UPONOR FH,FI0009002158,9188
20104010,PKC Group OYJ,PKC1V FH,FI0009006381,21466
45103010,Comptel Oyj,CTL1V FH,FI0009008221,29654
35102010,Oriola-KD B,OKDBV FH,FI0009014351,43550
15105020,Munksjo Oyj,AM1 FH,FI4000048418,323591
45203030,Acal Plc,ACL LN,GB0000055888,12240
20103010,Interserve,IRV LN,GB0001528156,2967
15101010,Carclo,CAR LN,GB0001751915,226846
25401040,Wilmington Plc,WIL LN,GB0009692319,19678
60101040,Great Portland Estates,GPOR LN,GB00B01FLL16,3232
20201030,PayPoint,PAY LN,GB00B02QND93,41091
55103010,National Grid PLC,NG/ LN,GB00B08SNH34,13048
10101020,Saipem SpA Ord,SPM IM,IT0000068525,689
40203010,Henderson Group Plc,HGG LN,JE00B3CM9527,40205
10101010,Ocean Rig ASA,ORIG UQ,KYG669641006,280461
15104050,ArcelorMittal Inc,MT NA,LU0323134006,45552
20101010,Airbus Group,AIR FP,NL0000235190,31965
20303010,Wilh. Wilhelmsen ASA,WWL NO,NO0010571680,279012
20106020,Arcam AB,ARCM SS,SE0005676160,328332
25504050,Bilia AB A,BILIA SS,SE0007157763,9330
45102010,HiQ Intl AB,HIQ SS,SE0008135610,28305
25301010,NetEnt AB,NETB SS,SE0008212971,227040
25301010,Betsson AB,BETSB SS,SE0008242358,31245
40202010,AEON Financial Service Co Ltd,8570 JT,JP3131400008,17929
20106020,Obara Group Inc,6877 JT,JP3197650009,34283
45203010,Optex Company,6914 JT,JP3197700002,24339
40101015,Bank of Kyoto,8369 JT,JP3251200006,1387
30201030,Coca-Cola West Japan Co,2579 JT,JP3293200006,13010
45203015,Panasonic Industrial Devices SUNX Co Ltd,6860 JT,JP3328400001,8128
40101015,Shizuoka Bank,8355 JT,JP3351200005,1464
40101015,Suruga Bank,8358 JT,JP3411000007,1043
15101010,Takiron Co,4215 JT,JP3462200001,878
40101015,Chiba Bank,8331 JT,JP3511800009,1218
20104010,Chiyoda Integre Co,6915 JT,JP3528450004,24611
45204010,Toshiba Tec Corp,6588 JT,JP3594000006,1572
20107010,Trusco Nakayama Corp,9830 JT,JP3635500006,13625
25201030,Nagawa Co. Ltd.,#N/A,JP3648700007,295466
25201030,Panahome Corp,1924 JT,JP3650600004,1894
40101010,Aozora Bank Ltd,8304 JT,JP3711200000,44168
40101015,Shinsei Bank Ltd,8303 JT,JP3729000004,40218
50102010,Japan Communications,9424 JT,JP3729600001,41627
20102010,Nihon Fluch Co Ltd,#N/A,JP3756230003,50430
40202010,Hitachi Capital Corp,8586 JT,JP3786600001,1504
25401030,Broccoli Co Ltd,#N/A,JP3831500008,36006
45202020,Mitsumi Electric Co,6767 JT,JP3904400003,1531
20106020,Minebea Co,6479 JT,JP3906000009,1098
15102010,RHI AG,RHI AV,AT0000676903,19
40401020,Conwert Immobilien Investment AG,CWI AV,AT0000697750,37821
30202030,Barry Callebut AG Reg,BARN SW,CH0009002962,27559
20102010,AFG Arbonia Forster Hldg AG Br,ARBN SW,CH0110240600,12150
15101010,Fuchs Petrolub AG Nvtg Prf,FPE3 GY,DE0005790430,7317
20106020,MAN AG,MAN GY,DE0005937007,3350
40403010,DIC Asset AG,DIC GY,DE000A1X3XX4,43759
30201020,Baron de Ley SA,BDL SM,ES0114297015,25604
10101020,Technip SA,TEC FP,FR0000131708,12956
25201020,Headlam Group,HEAD LN,GB0004170089,9590
25302010,Tribal Group Plc,TRB LN,GB0030181522,355297
45203010,e2v Technologies Plc,E2V LN,GB00B01DW905,40796
40403040,Lsl Property Services Plc,LSL LN,GB00B1G5HX72,44977
40203020,Tullett Prebon Plc,TCAP LN,GB00B1H0DZ51,33018
45103010,Microgen Plc,#N/A,GB00BVVHWX30,5799
40101010,Banca Popolare di Milano,PMI IM,IT0000064482,666
40101010,Banca Pop dell'Emilia Romagna,BPE IM,IT0000066123,18548
25101010,Brembo SpA,BRE IM,IT0001050910,15332
20103010,Trevi Finanziaria SpA,TFI IM,IT0001351383,31235
30201020,Davide Campari Group Milano SpA,CPR IM,IT0003849244,35381
20101010,Leonardo-Finmeccanica SpA,LDO IM,IT0003856405,648
40201040,Cerved Information Solutions SpA,#N/A,IT0005010423,355312
40101010,Banca Monte dei Paschi di Siena,BMPS IM,IT0005218752,28456
40403020,Atrium European Real Estate Limited,ATRS AV,JE00B3DCF752,40239
